CARD_NUMBER,CARD_EXPIRY,TRACK2_DATA,PIN_BLOCK,ACCOUNT_NUMBER
4000000000008176,2508,4000000000008176=25081011234500001,04D24AE4603348D5,00000000000000008176
4000000000008177,2604,4000000000008177=26041011234500001,04A14D4808F32081,00000000000000008177
4000000000008178,2803,4000000000008178=28031011234500001,04713C7718041AAE,00000000000000008178
4000000000008179,2505,4000000000008179=25051011234500001,040B11F749973119,00000000000000008179
4000000000008180,2804,4000000000008180=28041011234500001,04F609F81768061B,00000000000000008180
4000000000008181,2809,4000000000008181=28091011234500001,04621E3823CF78CB,00000000000000008181
4000000000008182,2907,4000000000008182=29071011234500001,040D710E4DE54232,00000000000000008182
4000000000008183,2901,4000000000008183=29011011234500001,044E61924EB2346F,00000000000000008183
4000000000008184,2608,4000000000008184=26081011234500001,043E28CE785572B2,00000000000000008184
4000000000008185,3003,4000000000008185=30031011234500001,04E418DF6DFD6013,00000000000000008185
4000000000008186,2603,4000000000008186=26031011234500001,046154F612C47B7A,00000000000000008186
4000000000008187,2805,4000000000008187=28051011234500001,04E2402C65910F65,00000000000000008187
4000000000008188,2810,4000000000008188=28101011234500001,0484596730E21D8C,00000000000000008188
4000000000008189,2901,4000000000008189=29011011234500001,042A6B27766E097E,00000000000000008189
4000000000008190,2807,4000000000008190=28071011234500001,0454772219C6356E,00000000000000008190
4000000000008191,3001,4000000000008191=30011011234500001,04BB60E87D1B2CA2,00000000000000008191
4000000000008192,2711,4000000000008192=27111011234500001,04EC0AAC2BB65FC3,00000000000000008192
4000000000008193,2510,4000000000008193=25101011234500001,041B7FB5163C6C54,00000000000000008193
4000000000008194,2610,4000000000008194=26101011234500001,048F30AA5A336386,00000000000000008194
4000000000008195,2902,4000000000008195=29021011234500001,04EF3B1008CB1FCA,00000000000000008195
4000000000008196,2811,4000000000008196=28111011234500001,04C030167C743A1E,00000000000000008196
4000000000008197,2808,4000000000008197=28081011234500001,04326A2E4E2E40A3,00000000000000008197
4000000000008198,2603,4000000000008198=26031011234500001,04B402560C19143F,00000000000000008198
4000000000008199,2606,4000000000008199=26061011234500001,044806AF171A1977,00000000000000008199
4000000000008200,2503,4000000000008200=25031011234500001,040C581F53B87F62,00000000000000008200
4000000000008201,2810,4000000000008201=28101011234500001,04E75B2C71092992,00000000000000008201
4000000000008202,2710,4000000000008202=27101011234500001,045F3EEC529F023A,00000000000000008202
4000000000008203,2909,4000000000008203=29091011234500001,048A66F062AC1EF8,00000000000000008203
4000000000008204,2908,4000000000008204=29081011234500001,04F93D6C36D0575F,00000000000000008204
4000000000008205,2607,4000000000008205=26071011234500001,04E157FE269C2986,00000000000000008205
4000000000008206,2605,4000000000008206=26051011234500001,04DE0E3930290C34,00000000000000008206
4000000000008207,2507,4000000000008207=25071011234500001,04845E354A3D01CC,00000000000000008207
4000000000008208,3009,4000000000008208=30091011234500001,04EB3EB7773B66B5,00000000000000008208
4000000000008209,2711,4000000000008209=27111011234500001,04D83223138A3BF6,00000000000000008209
4000000000008210,2606,4000000000008210=26061011234500001,04AF14E120313FA9,00000000000000008210
4000000000008211,3003,4000000000008211=30031011234500001,04D967F75B4952DC,00000000000000008211
4000000000008212,2507,4000000000008212=25071011234500001,0459697E25E2276A,00000000000000008212
4000000000008213,2802,4000000000008213=28021011234500001,044B7A8531D6310E,00000000000000008213
4000000000008214,2508,4000000000008214=25081011234500001,04BE4CE872E06247,00000000000000008214
4000000000008215,2902,4000000000008215=29021011234500001,048B54605B7E4D7C,00000000000000008215
4000000000008216,2905,4000000000008216=29051011234500001,046F036D7E183E2E,00000000000000008216
4000000000008217,3006,4000000000008217=30061011234500001,04E76C7626302707,00000000000000008217
4000000000008218,2802,4000000000008218=28021011234500001,045B5AFC466F2615,00000000000000008218
4000000000008219,3003,4000000000008219=30031011234500001,044C41A97CE37620,00000000000000008219
4000000000008220,2711,4000000000008220=27111011234500001,04653E8C04535868,00000000000000008220
4000000000008221,2605,4000000000008221=26051011234500001,04B20C6B1E023D41,00000000000000008221
4000000000008222,2907,4000000000008222=29071011234500001,04FD6C883A407460,00000000000000008222
4000000000008223,2603,4000000000008223=26031011234500001,04844F3528C568DE,00000000000000008223
4000000000008224,2507,4000000000008224=25071011234500001,049D042854A85F08,00000000000000008224
4000000000008225,2502,4000000000008225=25021011234500001,04FB767B02385D25,00000000000000008225
4000000000008226,2803,4000000000008226=28031011234500001,04B86A7937BB7B69,00000000000000008226
4000000000008227,2501,4000000000008227=25011011234500001,0422666B0D6513A7,00000000000000008227
4000000000008228,2505,4000000000008228=25051011234500001,047F02835D090A0C,00000000000000008228
4000000000008229,2509,4000000000008229=25091011234500001,040218950AD334BD,00000000000000008229
4000000000008230,2506,4000000000008230=25061011234500001,047F0CCE6CEA6AD0,00000000000000008230
4000000000008231,3002,4000000000008231=30021011234500001,042335545A625845,00000000000000008231
4000000000008232,2911,4000000000008232=29111011234500001,0414693B7F3D20CE,00000000000000008232
4000000000008233,2901,4000000000008233=29011011234500001,046654847F2C3F10,00000000000000008233
4000000000008234,2602,4000000000008234=26021011234500001,041B1AE254D30ABE,00000000000000008234
4000000000008235,3003,4000000000008235=30031011234500001,04E436F857E85213,00000000000000008235
4000000000008236,2607,4000000000008236=26071011234500001,0465007B56A37314,00000000000000008236
4000000000008237,2809,4000000000008237=28091011234500001,045345A42F09763E,00000000000000008237
4000000000008238,2506,4000000000008238=25061011234500001,04E76479699919D5,00000000000000008238
4000000000008239,3002,4000000000008239=30021011234500001,0427657844963B80,00000000000000008239
4000000000008240,3004,4000000000008240=30041011234500001,049106E31DA656D6,00000000000000008240
4000000000008241,2602,4000000000008241=26021011234500001,0467266270620B60,00000000000000008241
4000000000008242,2612,4000000000008242=26121011234500001,04513F8C5C521DD9,00000000000000008242
4000000000008243,2709,4000000000008243=27091011234500001,04E771EB26302F42,00000000000000008243
4000000000008244,2507,4000000000008244=25071011234500001,04B002386EFE36CD,00000000000000008244
4000000000008245,2603,4000000000008245=26031011234500001,046911752DF0401D,00000000000000008245
4000000000008246,2503,4000000000008246=25031011234500001,041116D46EA6131B,00000000000000008246
4000000000008247,2710,4000000000008247=27101011234500001,04DB1DF979094159,00000000000000008247
4000000000008248,3002,4000000000008248=30021011234500001,046B6ECB5EAD7DC0,00000000000000008248
4000000000008249,2907,4000000000008249=29071011234500001,04A81ADE52793E0C,00000000000000008249
4000000000008250,2509,4000000000008250=25091011234500001,042655194A2C26A9,00000000000000008250
4000000000008251,2811,4000000000008251=28111011234500001,04CC13396A2E2BCA,00000000000000008251
4000000000008252,2507,4000000000008252=25071011234500001,045879AA26B56A8D,00000000000000008252
4000000000008253,2603,4000000000008253=26031011234500001,04347CA01CDE07CD,00000000000000008253
4000000000008254,3004,4000000000008254=30041011234500001,0495393771836737,00000000000000008254
4000000000008255,2710,4000000000008255=27101011234500001,0497544C08530B18,00000000000000008255
4000000000008256,2905,4000000000008256=29051011234500001,0417318A639A18FA,00000000000000008256
4000000000008257,2511,4000000000008257=25111011234500001,04C0533F28E15FE6,00000000000000008257
4000000000008258,2811,4000000000008258=28111011234500001,04E15EF5273318CB,00000000000000008258
4000000000008259,2908,4000000000008259=29081011234500001,040123B6177E6682,00000000000000008259
4000000000008260,2908,4000000000008260=29081011234500001,042D5A6F1C9B4B39,00000000000000008260
4000000000008261,2601,4000000000008261=26011011234500001,045225FB38B7415E,00000000000000008261
4000000000008262,2611,4000000000008262=26111011234500001,044808866642172C,00000000000000008262
4000000000008263,2805,4000000000008263=28051011234500001,043E7C7F73750000,00000000000000008263
4000000000008264,2510,4000000000008264=25101011234500001,04A3502113AF403D,00000000000000008264
4000000000008265,2511,4000000000008265=25111011234500001,04B036C90B52461C,00000000000000008265
4000000000008266,2602,4000000000008266=26021011234500001,04C374DB48967308,00000000000000008266
4000000000008267,2703,4000000000008267=27031011234500001,0440788E2CE927FB,00000000000000008267
4000000000008268,2801,4000000000008268=28011011234500001,045E234F194122BF,00000000000000008268
4000000000008269,3005,4000000000008269=30051011234500001,048A56164B6B16FD,00000000000000008269
4000000000008270,2507,4000000000008270=25071011234500001,04BC4EAE770E35E8,00000000000000008270
4000000000008271,2806,4000000000008271=28061011234500001,04C040C04D5F10CE,00000000000000008271
4000000000008272,2504,4000000000008272=25041011234500001,043D5D805FAC5D0E,00000000000000008272
4000000000008273,2906,4000000000008273=29061011234500001,0467363B635141B6,00000000000000008273
4000000000008274,2808,4000000000008274=28081011234500001,048E004F7F5F78D4,00000000000000008274
4000000000008275,2812,4000000000008275=28121011234500001,040D62CB6DE25E01,00000000000000008275
4000000000008276,2603,4000000000008276=26031011234500001,04F417BD0A755D9B,00000000000000008276
4000000000008277,2508,4000000000008277=25081011234500001,04517ABE41741070,00000000000000008277
4000000000008278,2712,4000000000008278=27121011234500001,04BE782C2BAF39C5,00000000000000008278
4000000000008279,2602,4000000000008279=26021011234500001,049728D60C6A6B3F,00000000000000008279
4000000000008280,2506,4000000000008280=25061011234500001,04AB5000754A1840,00000000000000008280
4000000000008281,2611,4000000000008281=26111011234500001,04407F4E59B13F1C,00000000000000008281
4000000000008282,2601,4000000000008282=26011011234500001,04FA2A2337F31BCF,00000000000000008282
4000000000008283,2509,4000000000008283=25091011234500001,043A4ED44C0B071D,00000000000000008283
4000000000008284,2809,4000000000008284=28091011234500001,0456295B6EBE5054,00000000000000008284
4000000000008285,2510,4000000000008285=25101011234500001,0448127D6F5B2A9B,00000000000000008285
4000000000008286,2812,4000000000008286=28121011234500001,04D5598801087E0B,00000000000000008286
4000000000008287,2610,4000000000008287=26101011234500001,044B31A40BDE1D8A,00000000000000008287
4000000000008288,2805,4000000000008288=28051011234500001,04D202E862C2776F,00000000000000008288
4000000000008289,3004,4000000000008289=30041011234500001,0481203B740E5590,00000000000000008289
4000000000008290,3010,4000000000008290=30101011234500001,044077F509941545,00000000000000008290
4000000000008291,2707,4000000000008291=27071011234500001,046553EA00AF0E13,00000000000000008291
4000000000008292,2707,4000000000008292=27071011234500001,04C5117430E32CFD,00000000000000008292
4000000000008293,3004,4000000000008293=30041011234500001,04BA081607335EFF,00000000000000008293
4000000000008294,2806,4000000000008294=28061011234500001,04C724D4709B746A,00000000000000008294
4000000000008295,2507,4000000000008295=25071011234500001,04F054AB3D6B29DF,00000000000000008295
4000000000008296,2905,4000000000008296=29051011234500001,043267EA2A462A85,00000000000000008296
4000000000008297,3011,4000000000008297=30111011234500001,04DC1B33625146AE,00000000000000008297
4000000000008298,2512,4000000000008298=25121011234500001,049119AD35E02FB0,00000000000000008298
4000000000008299,2705,4000000000008299=27051011234500001,047633AA56481566,00000000000000008299
4000000000008300,2909,4000000000008300=29091011234500001,04DE1A81736428B7,00000000000000008300
4000000000008301,2810,4000000000008301=28101011234500001,04207E0B3E1A1B38,00000000000000008301
4000000000008302,2708,4000000000008302=27081011234500001,04160F3068010683,00000000000000008302
4000000000008303,2804,4000000000008303=28041011234500001,04A57F860AB109F0,00000000000000008303
4000000000008304,2501,4000000000008304=25011011234500001,046668A545850937,00000000000000008304
4000000000008305,2511,4000000000008305=25111011234500001,04F069E77C316DF1,00000000000000008305
4000000000008306,2608,4000000000008306=26081011234500001,049D670218514033,00000000000000008306
4000000000008307,3006,4000000000008307=30061011234500001,0424499021F832D2,00000000000000008307
4000000000008308,2904,4000000000008308=29041011234500001,041D19A64BFD512C,00000000000000008308
4000000000008309,3001,4000000000008309=30011011234500001,049E0A1A21BD287D,00000000000000008309
4000000000008310,3003,4000000000008310=30031011234500001,047C26483074275E,00000000000000008310
4000000000008311,2704,4000000000008311=27041011234500001,04167B6E66BB2267,00000000000000008311
4000000000008312,2601,4000000000008312=26011011234500001,04A7782319294087,00000000000000008312
4000000000008313,3006,4000000000008313=30061011234500001,04C771006EAE202F,00000000000000008313
4000000000008314,2902,4000000000008314=29021011234500001,040F0CF405BD501E,00000000000000008314
4000000000008315,2809,4000000000008315=28091011234500001,046E6A716D121ACF,00000000000000008315
4000000000008316,2701,4000000000008316=27011011234500001,045618346F281213,00000000000000008316
4000000000008317,2608,4000000000008317=26081011234500001,048560B91DD20322,00000000000000008317
4000000000008318,3008,4000000000008318=30081011234500001,047555D2464714F3,00000000000000008318
4000000000008319,2511,4000000000008319=25111011234500001,04F944B50F7D266A,00000000000000008319
4000000000008320,2510,4000000000008320=25101011234500001,0447545A585A3041,00000000000000008320
4000000000008321,2506,4000000000008321=25061011234500001,045763A519977B1A,00000000000000008321
